Account,Date,daily_PnL,win_rate,avg_trade_size,num_trades,long_short_ratio,value,classification
0x6d6a4b953f202f8df5bed40692e7fd865318264a,2025-01-27,0.0,0.0,1272.7318181818182,11,inf,71.0,Greed
0x6d6a4b953f202f8df5bed40692e7fd865318264a,2025-01-30,1643.602279,1.0,1242.675,8,0.0,70.0,Greed
0x6d6a4b953f202f8df5bed40692e7fd865318264a,2025-02-01,0.0,0.0,1987.6240000000003,5,inf,68.0,Greed
0x6d6a4b953f202f8df5bed40692e7fd865318264a,2025-02-14,844.8168900000001,1.0,254.39857142857142,21,0.0,48.0,Neutral
0x6d6a4b953f202f8df5bed40692e7fd865318264a,2025-02-15,0.0,0.0,485.4918181818182,11,inf,50.0,Neutral
0x6d6a4b953f202f8df5bed40692e7fd865318264a,2025-03-26,413.304033,1.0,875.7783333333333,18,8.0,47.0,Neutral
0x6d6a4b953f202f8df5bed40692e7fd865318264a,2025-03-27,154.257092,1.0,550.3630434782609,23,0.5333333333333333,40.0,Fear
0x6d6a4b953f202f8df5bed40692e7fd865318264a,2025-03-28,0.0,0.0,227.225,12,inf,44.0,Fear
0x6d6a4b953f202f8df5bed40692e7fd865318264a,2025-03-29,0.0,0.0,221.41285714285712,7,inf,26.0,Fear
0x6d6a4b953f202f8df5bed40692e7fd865318264a,2025-03-30,3.492534,1.0,276.01,6,2.0,32.0,Fear
0x6d6a4b953f202f8df5bed40692e7fd865318264a,2025-03-31,0.0,0.0,149.99,1,inf,34.0,Fear
0x6d6a4b953f202f8df5bed40692e7fd865318264a,2025-04-01,132.71954399999998,1.0,1954.3107142857145,14,0.4,34.0,Fear
0x6d6a4b953f202f8df5bed40692e7fd865318264a,2025-04-02,234.497751,1.0,1120.655,34,0.7894736842105263,44.0,Fear
0x6d6a4b953f202f8df5bed40692e7fd865318264a,2025-04-03,298.031364,1.0,922.9384999999999,20,19.0,25.0,Fear
0x6d6a4b953f202f8df5bed40692e7fd865318264a,2025-04-04,392.35488599999996,1.0,626.296,60,1.5,28.0,Fear
0x6d6a4b953f202f8df5bed40692e7fd865318264a,2025-04-05,41.479757,0.9166666666666666,1026.9088235294118,17,2.4,30.0,Fear
0x6d6a4b953f202f8df5bed40692e7fd865318264a,2025-04-06,207.98348199999998,1.0,1384.9813636363635,22,10.0,34.0,Fear
0x6d6a4b953f202f8df5bed40692e7fd865318264a,2025-04-07,232.000726,0.7777777777777778,990.5305882352941,51,1.6842105263157894,23.0,Extreme Fear
0x6d6a4b953f202f8df5bed40692e7fd865318264a,2025-04-08,409.437344,1.0,1307.165,32,0.6,24.0,Extreme Fear
0x6d6a4b953f202f8df5bed40692e7fd865318264a,2025-04-09,1395.820542,1.0,902.617,60,0.2765957446808511,18.0,Extreme Fear
0x6d6a4b953f202f8df5bed40692e7fd865318264a,2025-04-10,463.813132,1.0,1599.0455555555554,18,3.5,39.0,Fear
0x6d6a4b953f202f8df5bed40692e7fd865318264a,2025-04-11,56.216535,1.0,2161.054,5,0.0,25.0,Fear
0x6d6a4b953f202f8df5bed40692e7fd865318264a,2025-04-12,-89.1781,0.0,1094.5383333333332,12,0.2,43.0,Fear
0x6d6a4b953f202f8df5bed40692e7fd865318264a,2025-04-13,0.0,0.0,999.44,1,0.0,45.0,Neutral
0x6d6a4b953f202f8df5bed40692e7fd865318264a,2025-04-14,73.7414,1.0,2214.596,5,0.6666666666666666,31.0,Fear
0x6d6a4b953f202f8df5bed40692e7fd865318264a,2025-04-15,0.0,0.0,1124.95125,8,0.0,38.0,Fear
0x6d6a4b953f202f8df5bed40692e7fd865318264a,2025-04-16,70.94968,1.0,494.38,4,inf,29.0,Fear
0x6d6a4b953f202f8df5bed40692e7fd865318264a,2025-04-19,0.0,0.0,414.2778823529412,85,0.0,32.0,Fear
0x6d6a4b953f202f8df5bed40692e7fd865318264a,2025-04-21,0.0,0.0,1166.0616666666667,6,0.0,39.0,Fear
0x6d6a4b953f202f8df5bed40692e7fd865318264a,2025-04-22,0.0,0.0,999.832,10,0.0,47.0,Neutral
0x6d6a4b953f202f8df5bed40692e7fd865318264a,2025-04-23,0.0,0.0,527.7555555555556,18,0.0,72.0,Greed
0x6d6a4b953f202f8df5bed40692e7fd865318264a,2025-04-24,168.69881,1.0,441.69899999999996,20,1.8571428571428572,63.0,Greed
0x6d6a4b953f202f8df5bed40692e7fd865318264a,2025-04-25,0.0,0.0,535.6742857142857,7,0.0,60.0,Greed
0x6d6a4b953f202f8df5bed40692e7fd865318264a,2025-04-26,43.903059999999996,1.0,1815.0585714285714,7,1.3333333333333333,65.0,Greed
0x72743ae2822edd658c0c50608fd7c5c501b2afbd,2024-12-17,0.0,0.0,18481.63244897959,98,0.0,87.0,Extreme Greed
0x72743ae2822edd658c0c50608fd7c5c501b2afbd,2024-12-22,327545.999992,1.0,14265.865288461539,104,inf,73.0,Greed
0x72743ae2822edd658c0c50608fd7c5c501b2afbd,2025-01-04,0.0,0.0,11569.857730496453,141,0.0,73.0,Greed
0x72743ae2822edd658c0c50608fd7c5c501b2afbd,2025-01-08,122050.866984,1.0,31443.71166666667,48,inf,70.0,Greed
0x72743ae2822edd658c0c50608fd7c5c501b2afbd,2025-02-28,0.0,0.0,1457.8809090909092,77,0.3275862068965517,16.0,Extreme Fear
0x72743ae2822edd658c0c50608fd7c5c501b2afbd,2025-03-08,0.0,0.0,2119.866666666667,15,2.0,28.0,Fear
0x72743ae2822edd658c0c50608fd7c5c501b2afbd,2025-03-09,0.0,0.0,1365.6884444444443,90,4.625,27.0,Fear
0x72743ae2822edd658c0c50608fd7c5c501b2afbd,2025-04-08,0.0,0.0,2481.818051948052,77,0.925,24.0,Extreme Fear
0x72743ae2822edd658c0c50608fd7c5c501b2afbd,2025-04-09,33980.0,1.0,8095.553154929577,355,0.13782051282051283,18.0,Extreme Fear
0x72743ae2822edd658c0c50608fd7c5c501b2afbd,2025-04-10,0.0,0.0,12530.401249999999,8,0.0,39.0,Fear
0x72743ae2822edd658c0c50608fd7c5c501b2afbd,2025-04-11,0.0,0.0,51734.1,3,0.0,25.0,Fear
0x72743ae2822edd658c0c50608fd7c5c501b2afbd,2025-04-16,-14838.4,0.0,4603.773962264151,53,inf,29.0,Fear
0x72743ae2822edd658c0c50608fd7c5c501b2afbd,2025-04-18,-42923.271911,0.7692307692307693,8851.193692307692,65,0.3,33.0,Fear
0x72743ae2822edd658c0c50608fd7c5c501b2afbd,2025-04-19,0.0,0.0,1287.706923076923,39,0.0,32.0,Fear
0x72743ae2822edd658c0c50608fd7c5c501b2afbd,2025-04-20,-458.08035,0.0,1333.6473684210525,38,inf,37.0,Fear
0x72743ae2822edd658c0c50608fd7c5c501b2afbd,2025-04-22,0.0,0.0,1341.7722784810126,79,inf,47.0,Neutral
0x72743ae2822edd658c0c50608fd7c5c501b2afbd,2025-04-23,10148.4512,1.0,1633.4878443113773,167,0.8764044943820225,72.0,Greed
0x72743ae2822edd658c0c50608fd7c5c501b2afbd,2025-04-24,-3500.0,0.0,878.3780180180181,111,0.0,63.0,Greed
0x72743ae2822edd658c0c50608fd7c5c501b2afbd,2025-04-25,-2650.0,0.0,2502.2713636363637,22,0.0,60.0,Greed
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,2024-09-20,0.0,0.0,7075.4425,4,0.0,54.0,Neutral
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,2024-09-24,0.0,0.0,6113.57,1,0.0,54.0,Neutral
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,2024-09-25,0.0,0.0,917.6733333333333,3,0.0,59.0,Greed
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,2024-09-26,0.0,0.0,6654.302000000001,5,0.0,50.0,Neutral
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,2024-09-27,0.0,0.0,567.4939130434783,46,0.0,61.0,Greed
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,2024-09-28,0.0,0.0,7299.8025,4,0.0,64.0,Greed
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,2024-09-30,0.0,0.0,389.4682291666666,96,0.0,61.0,Greed
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,2024-10-25,8692.0,1.0,4659.2,5,inf,72.0,Greed
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,2024-10-26,42471.99413,1.0,14778.143333333333,6,inf,,
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,2024-11-29,573.585288,1.0,573.59,1,0.0,78.0,Extreme Greed
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,2024-12-12,0.0,0.0,1397.385294117647,17,0.0,83.0,Extreme Greed
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,2024-12-13,0.0,0.0,2951.8799999999997,30,0.0,76.0,Extreme Greed
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,2024-12-14,0.0,0.0,2042.2541860465114,43,0.0,83.0,Extreme Greed
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,2024-12-15,0.0,0.0,2812.5,8,0.0,80.0,Extreme Greed
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,2024-12-16,0.0,0.0,1561.8182926829268,41,0.0,83.0,Extreme Greed
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,2024-12-17,0.0,0.0,3150.0064285714284,14,0.0,87.0,Extreme Greed
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,2024-12-18,0.0,0.0,3206.451290322581,31,0.0,81.0,Extreme Greed
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,2024-12-19,0.0,0.0,24880.0,1,0.0,75.0,Extreme Greed
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,2024-12-20,0.0,0.0,4121.142857142857,28,0.0,74.0,Greed
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,2024-12-23,0.0,0.0,3422.0648571428574,35,0.0,70.0,Greed
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,2024-12-25,0.0,0.0,28677.0,1,0.0,73.0,Greed
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,2024-12-27,0.0,0.0,9450.001666666667,6,0.0,74.0,Greed
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,2024-12-28,0.0,0.0,2406.462941176471,34,0.0,72.0,Greed
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,2024-12-29,0.0,0.0,5006.2699999999995,14,0.0,73.0,Greed
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,2024-12-30,0.0,0.0,2392.239333333333,15,0.0,65.0,Greed
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,2025-01-02,0.0,0.0,8894.193333333335,3,0.0,70.0,Greed
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,2025-01-03,0.0,0.0,6065.75,6,0.0,74.0,Greed
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,2025-01-04,0.0,0.0,2128.95,1,0.0,73.0,Greed
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,2025-01-05,0.0,0.0,2863.6875,8,0.0,72.0,Greed
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,2025-01-06,0.0,0.0,2910.8484000000003,25,0.0,76.0,Extreme Greed
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,2025-01-09,10647.977,1.0,38563.98,1,inf,69.0,Greed
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,2025-01-24,0.0,0.0,2258.9,2,inf,75.0,Extreme Greed
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,2025-01-25,0.0,0.0,3981.5714285714284,14,inf,75.0,Extreme Greed
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,2025-01-26,262.95,1.0,1671.9961818181819,55,0.41025641025641024,73.0,Greed
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,2025-01-27,0.0,0.0,11300.0,1,0.0,71.0,Greed
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,2025-01-28,1474.79,1.0,1620.264857142857,70,1.1875,72.0,Greed
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,2025-02-02,0.0,0.0,837.1502702702703,37,0.0,60.0,Greed
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,2025-02-04,0.0,0.0,15000.0,1,0.0,72.0,Greed
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,2025-02-07,0.0,0.0,772.9157407407408,54,0.8620689655172413,44.0,Fear
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,2025-02-10,0.0,0.0,2206.1225,24,0.0,43.0,Fear
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,2025-02-14,0.0,0.0,3058.91,5,0.25,48.0,Neutral
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,2025-02-15,0.0,0.0,1628.5714285714287,7,inf,50.0,Neutral
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,2025-02-16,0.0,0.0,1650.0,6,inf,54.0,Neutral
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,2025-02-18,0.0,0.0,701.2211111111111,9,inf,47.0,Neutral
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,2025-02-21,0.0,0.0,374.33,18,0.0,55.0,Greed
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,2025-02-22,0.0,0.0,1038.095,14,13.0,49.0,Neutral
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,2025-02-25,81776.7151,1.0,1940.033503649635,137,inf,25.0,Fear
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,2025-02-26,8230.0,1.0,23710.0,1,inf,21.0,Extreme Fear
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,2025-02-27,8517.7655,1.0,2059.193846153846,13,inf,10.0,Extreme Fear
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,2025-02-28,15700.5,1.0,7567.57,3,inf,16.0,Extreme Fear
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,2025-03-01,0.0,0.0,791.3578571428571,14,2.5,20.0,Extreme Fear
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,2025-03-02,10915.212,1.0,1366.0404,25,inf,26.0,Fear
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,2025-03-03,17247.427499999998,1.0,3784.509375,16,inf,33.0,Fear
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,2025-03-04,169132.29611,0.5,3030.0763225806454,155,inf,15.0,Extreme Fear
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,2025-03-07,0.0,0.0,496.50100000000003,10,inf,34.0,Fear
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,2025-03-08,0.0,0.0,480.2857142857143,7,inf,28.0,Fear
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,2025-03-09,0.0,0.0,232.88047619047617,21,9.5,27.0,Fear
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,2025-03-10,-2680.0,0.0,678.8711428571429,35,0.20689655172413793,20.0,Extreme Fear
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,2025-03-15,0.0,0.0,5925.5,1,0.0,46.0,Neutral
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,2025-04-12,-3546.9,0.0,1581.1591666666666,12,0.0,43.0,Fear
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,2025-04-13,-4526.698469,0.0,2040.0,5,0.0,45.0,Neutral
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,2025-04-14,7848.0,1.0,2675.8333333333335,3,inf,31.0,Fear
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,2025-04-15,6335.6,1.0,1444.0666666666666,6,inf,38.0,Fear
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,2025-04-16,14609.800000000001,1.0,825.0,44,2.3846153846153846,29.0,Fear
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,2025-04-20,18374.63,0.8545454545454545,1135.2727272727273,55,5.875,37.0,Fear
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,2025-04-21,-9046.14,0.4117647058823529,1703.0882352941176,17,0.7,39.0,Fear
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-01-19,-0.20400000000000001,0.25,169.64555555555555,9,0.8,51.0,Neutral
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-01-22,1166.248788,0.5384615384615384,1125.4704166666668,48,1.4,55.0,Greed
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-01-26,90.2,1.0,4627.9,2,1.0,49.0,Neutral
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-01-29,1.71544,1.0,1034.4299999999998,2,1.0,55.0,Greed
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-02-14,3639.3031690000003,0.9875,2478.8488636363636,88,0.4426229508196721,74.0,Greed
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-02-15,1024.70728,1.0,1469.9592307692308,52,16.333333333333332,72.0,Greed
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-02-16,5491.768834,1.0,2730.2580588235296,170,1.6153846153846154,72.0,Greed
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-02-17,1670.012358,1.0,3161.86234375,64,0.6410256410256411,76.0,Extreme Greed
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-02-18,477.6248299999999,0.8970588235294118,1619.0532989690723,97,0.6440677966101694,72.0,Greed
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-02-19,4325.827543,1.0,2488.1485263157892,95,0.6666666666666666,75.0,Extreme Greed
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-02-20,3053.31353,0.9642857142857143,3363.1262857142856,35,0.5909090909090909,72.0,Greed
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-02-21,1858.7985700000002,1.0,4668.662857142857,21,0.4,78.0,Extreme Greed
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-02-22,3894.1050699999996,0.7407407407407407,4279.456162790698,86,0.6226415094339622,74.0,Greed
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-02-23,1418.55293,0.9927536231884058,776.966013986014,143,10.916666666666666,76.0,Extreme Greed
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-02-25,-30.7705,0.0,896.0260000000001,5,0.6666666666666666,74.0,Greed
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-02-26,4416.8473,1.0,5180.734324324325,37,2.7,72.0,Greed
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-02-27,312.130593,0.5428571428571428,3759.7450909090912,55,1.5,79.0,Extreme Greed
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-02-28,2503.747235,1.0,3802.380666666667,45,2.2142857142857144,82.0,Extreme Greed
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-02-29,8493.192736,1.0,3402.198532110092,109,1.2244897959183674,80.0,Extreme Greed
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-03-01,8244.241409,1.0,3452.370072992701,137,0.37,80.0,Extreme Greed
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-03-02,1674.715167,1.0,2510.5745833333335,24,7.0,80.0,Extreme Greed
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-03-03,8361.086245,1.0,4946.1478481012655,79,0.8372093023255814,83.0,Extreme Greed
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-03-04,26773.771643,0.9844357976653697,5485.087665505226,287,1.2777777777777777,82.0,Extreme Greed
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-03-05,19791.026041,1.0,4676.724,180,0.44,90.0,Extreme Greed
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-03-06,6814.825139,1.0,3990.4636585365856,82,1.4848484848484849,75.0,Extreme Greed
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-03-08,4271.886236,1.0,2740.047462686567,67,0.3958333333333333,81.0,Extreme Greed
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-03-09,9949.501624,0.9065420560747663,5625.459401709401,117,2.4411764705882355,84.0,Extreme Greed
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-03-10,2482.9272,0.7631578947368421,5237.472619047619,42,9.5,79.0,Extreme Greed
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-03-11,3588.179495,1.0,4202.844047619047,42,0.4,82.0,Extreme Greed
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-03-12,3039.166,1.0,12880.10625,8,0.14285714285714285,81.0,Extreme Greed
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-03-14,3400.385378,1.0,11756.876470588235,17,0.13333333333333333,88.0,Extreme Greed
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-03-15,5509.2545,1.0,7132.707714285714,35,0.5909090909090909,83.0,Extreme Greed
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-03-17,73.61088,1.0,705.8557142857143,7,6.0,79.0,Extreme Greed
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-03-18,1244.6384,1.0,8540.285,6,0.2,77.0,Extreme Greed
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-03-19,842.799493,1.0,18098.891,10,1.0,79.0,Extreme Greed
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-03-20,2593.147623,1.0,2446.8210169491526,59,0.6388888888888888,74.0,Greed
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-03-21,2097.182,1.0,4256.877391304348,23,22.0,78.0,Extreme Greed
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-03-24,1297.018477,1.0,4873.274210526315,19,3.75,74.0,Greed
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-03-26,3195.3074,1.0,1572.7824324324324,111,0.01834862385321101,81.0,Extreme Greed
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-03-27,-38.78086,0.0,1163.5172727272727,11,1.75,83.0,Extreme Greed
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-03-28,227.85100799999998,1.0,1530.983,10,9.0,80.0,Extreme Greed
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-03-30,1100.57514,1.0,2246.753777777778,45,0.022727272727272728,75.0,Extreme Greed
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-04-01,2507.122467,0.975609756097561,4260.021458333334,48,0.17073170731707318,79.0,Extreme Greed
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-04-03,126.7884,1.0,3443.955,2,1.0,71.0,Greed
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-04-05,5296.433789,1.0,3723.111585365854,82,0.09333333333333334,79.0,Extreme Greed
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-04-08,1218.4267,1.0,24387.135,2,1.0,76.0,Extreme Greed
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-04-12,2237.798674,0.8255813953488372,2815.611935483871,93,0.08139534883720931,79.0,Extreme Greed
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-04-13,6621.451755,1.0,4651.021830985916,71,0.6511627906976745,72.0,Greed
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-04-14,461.97292000000004,0.9090909090909091,1637.1216279069768,43,1.15,72.0,Greed
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-04-15,3774.08872,1.0,6344.664210526315,38,0.6521739130434783,74.0,Greed
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-04-16,2467.702221,1.0,3952.523695652174,46,2.066666666666667,65.0,Greed
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-04-17,2441.4683999999997,1.0,6968.785000000001,14,13.0,67.0,Greed
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-04-23,360.32138,1.0,3366.369166666667,12,0.2,71.0,Greed
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-05-03,-13.844579999999999,0.3333333333333333,47.215714285714284,7,0.75,48.0,Neutral
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-05-05,0.916,1.0,41.15,2,1.0,69.0,Greed
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-05-07,0.0,0.0,47.59,1,0.0,68.0,Greed
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-05-08,1.56576,0.5,46.46,3,2.0,64.0,Greed
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-05-23,0.0,0.0,10.56,1,0.0,76.0,Extreme Greed
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-06-13,-1.40304,0.0,11.97,1,inf,70.0,Greed
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-12-09,0.01574,1.0,16.731428571428573,7,0.75,78.0,Extreme Greed
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-12-10,3634.56814,1.0,1401.238888888889,153,0.35398230088495575,78.0,Extreme Greed
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-12-11,1567.4026840000001,0.7272727272727273,7024.881304347826,23,1.0909090909090908,74.0,Greed
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-12-12,323.34897900000016,0.13793103448275862,3563.27,52,1.2608695652173914,83.0,Extreme Greed
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-12-13,8276.625256,1.0,4533.178461538461,26,0.4444444444444444,76.0,Extreme Greed
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-12-14,-33.03286,0.09090909090909091,1667.6102777777778,36,0.44,83.0,Extreme Greed
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-12-15,126.32543000000001,1.0,469.7357142857143,14,0.07692307692307693,80.0,Extreme Greed
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-12-16,758.93225,0.5,5082.063,10,1.0,83.0,Extreme Greed
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-12-17,3146.294798,1.0,1978.6264179104478,67,1.3103448275862069,87.0,Extreme Greed
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-12-18,2507.193252,0.990909090909091,1492.9519130434783,115,6.666666666666667,81.0,Extreme Greed
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-12-19,13027.2866,0.9579439252336449,2927.3372765957447,235,0.21761658031088082,75.0,Extreme Greed
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-12-20,3509.273443,0.9656862745098039,1042.2276712328767,219,11.882352941176471,74.0,Greed
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-12-21,24.404600000000002,1.0,1607.23625,8,1.0,73.0,Greed
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-12-23,657.693565,1.0,1163.6007843137254,51,50.0,70.0,Greed
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-01-02,3429.9583199999997,1.0,3870.1449056603774,53,0.4722222222222222,70.0,Greed
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-01-07,11206.706221,1.0,2729.2947413793104,232,16.846153846153847,78.0,Extreme Greed
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-01-08,3710.36178,1.0,4625.799183673469,49,1.2272727272727273,70.0,Greed
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-01-13,3944.7294389999997,1.0,4342.4238000000005,50,0.06382978723404255,61.0,Greed
